263803981384515584	negative	This is Austin Rivers 1st game and people sucking him he a rookie chill !
264247456424935424	neutral	@goatmilkstuff Hello. May I ask how did you get on set of Castle?
241279363784536064	positive	Throwback Thursday! Daddy and Joe Pa! RIP to, in my eyes, still the most winningest coach in college footbal http://t.co/VhJcXZOR
225311712008617986	negative	@HockeyyInsiderr " @OilersNow: Gagner's agent says talks continue, will have hearing on Friday if no deal" MSM just proved you're #clueless!
244715076228096001	positive	The Woman In Black - the legendary ghost thriller, touring to Dubai and Abu Dhabi in November & December. More... http://t.co/2uz56zci
264107216578174976	neutral	Can it please be Wednesday and POTUS has been re elected. Then we can move this country #Forward!
264134721938808832	neutral	#ASimpleLife opens tomorrow at Lee's 4-Star in San Fran - Roger Ebert called it "one of the year's best films" http://t.co/q0Cz0lz6
258349170107224065	negative	@JessieWagnon @tcswagg NOOOOOOOOO!!!!!! Maybe you can just look over it right before the test tomorrow and do that first
240753714661584896	neutral	#hcafc loan keeper Ben Amos named in the England under-21s side to face Azerbaijan next Thursday and Norway on Sept 10.
264180570806964224	neutral	norv turner calls a play action pass on 1st & goal at the half-yard line, rivers throws a pick. #chargers
264182339536564227	neutral	@SteveRattner @JoeNBC @morningmika My friends and I are betting Joe wets his pants when he sees the whopping Mittens will get Nov 6
242989716893478913	negative	@ahmedthalib waheed proposed mdp to join the  gov prior CoNI's verdict. 7 feb controversial power transfer refrained mdp joining the govt.
264113005078405120	neutral	Me and @hayleyrose booked in to see A Good Day To Die Hard on February 14 2013 (Valentine's day).
264208558336389121	positive	@AmianaTyransky: Frankie: I think I'm gonna have a date with my bed tomorrow Me: same. That's my boy
246776355558129664	positive	Pray for Mohamed Morsi the new President of Egypt that he may continue to be a leader for freedom and peace.  http://t.co/f0LKm17i
264145622649692161	neutral	@Rhayne_Mac1 was it Becky? cause she told me about it.. i'll figure it out tomorrow..
261540587801563136	negative	Axl Rose needs to just give up. Now. Not later, not soon, not tomorrow. NOW!
264214825096314880	positive	Shout out to my boy @JshapMMA who fights tomorrow night on the Las Vegas #rfa card. He's put in the work so I don't need to wish him luck.
264010130000068608	positive	@lore_x3 Dec 16th. I know it's so far and near the end of Sagittarius but I'm a full blown Sag girl :) lol
243725520724967424	neutral	If you're on the Isle of Man next Thurs, I'll be talking about Safe House and signing books at Waterstones from 6.30pm. @WaterstonesIoM
259724822978904064	neutral	PBR & @mokbpresents bring you Jim White at the @Do317 Lounge on October 23rd at 7 pm! http://t.co/7x8OfC56
263610234029879297	positive	Happy Halloween!! Starting this wicked Wednesday off listening to Pink Floyd and Leonard Cohen. Get to take my boys out tonight! Yay!!
262582875520643072	negative	I wonder what Cortese is thinking after watching that 1st half of total wank? As for Boruc you are a disgrace and a complete TWAT. #saintsfc
263820165685321729	negative	Sad I won't get to see @ZachMTV on The Challenge: Battle of the Seasons tonight :( I guess I'll have to wait until next Wednesday..
263823143704068096	negative	Austin Rivers needs to get stronger, #Spurs guards muscling him tonight. He started and just now scored in 4th. #Hornets
229228895621242880	neutral	July 28th National Milk Chocolate Day. You might say milk chocolate is the star of the chocolate (cont) http://t.co/GEBoG3Gl
261455260277678082	neutral	On Sunday November 4th Olympus experts will be on hand at the Currys store in Cambridge.  From 10:30am until... http://t.co/skD7NlOY
212393879876534274	positive	Happy Valentines Day <3... only if you live in Brazil, otherwise its just another irritating Monday.
248975354910371840	negative	Okay me and @megnicolelewis are about to watch The Woman In Black. This may be a terrible night.
264096361081884672	positive	@Real_Liam_Payne Saturday I buy my ticket for the #TMHTOUR in Belgium! I'm so happy!!!!
261430691764506624	positive	This goes way too fast :O Its been already a year that I saw Avril Lavigne in concert <3 October 25 2011, one of the best day of my life :D
225011609762930689	positive	Gambled on Chocolate Day as a successful theme day at work..turns out chdn DO like chocolate. Wed. is Gross Day. Hope kids like gross stuff.
263171128149815296	neutral	Harry Redknapp is set to hold talks over the Blackburn job on Tuesday as he prepares for a return to management (Mail)
264252471612932097	neutral	@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa
263947715766005760	neutral	So many choices of gigs this saturday night. The IBB at the Rugby club (which one, there are two up Twmpath?) and... http://t.co/sGKzLaEh
248955920997023744	neutral	@multiplexer How does it compare to Diablo III (regardless of how fair that comparison may be)?
261279987494166528	negative	How many continents was The Challenge filmed on? "21?" okay, what did you fail 2nd grade?
264145074210889728	positive	@TimOcchipinti Were going to be at Boys and Girls Club to clean tomorrow at 10am. They told us to bring boots and gloves. All are welcome.
263973153271865344	neutral	Last hectic day in office b4 3 weeks in ASIA. 1st to IFEAT in Singapore. Then Taiwan, HK, CHINA.Then 3 wks of jet lag!Gets to me every time!
263651843727585280	positive	David Letterman had an interesting show on Monday. He is located in New York City. Because of the hurricane he... http://t.co/Rt5ORbLK
264071379333287936	neutral	Anonymous asked: Just realized while watchin fri-end that the youtube account that uploaded the video is... http://t.co/ljUqkCaG
264039839274528769	positive	November: my birthday month, election day, a weekend in San Fran with @AdamRGarcia, Naples for Thanksgiving, lots of friends & family. YES.
261186156023144448	negative	I've been on TV a few times now. Still waiting for the call from ITV about Dancing On Ice though. Starting to think I may be TOO famous.
255746035350130689	neutral	Slap Shot: Nash, Back From Injury, Skates for Davos: Rick Nash of the New York Rangers returned to action in Switzerland on Tuesday.
264226554207428608	neutral	Eleanor was just a fan when she met Louis it's funny bc she probaly wasnt a fan like she may have known who they were but she wasn't a fan
263504385475231744	positive	@AP I hope they make sure to take care of Eli Manning, Giants Vs Pittsburgh on Sunday #NFL
264041945029033987	negative	@jenscibs they canceled the Frankie date that was supposed to be tomorrow.  So now everyone is going to the rescheduled show in South Bend.
263014553376419841	neutral	I've got 2 tickets to see Leonard Cohen in Rosemont, IL on November 23 that I can't use. Anyone interested? Face value is about $300.
263966497729306626	neutral	@DAIVDHARVEY Also mancs going on about it was there youth/2nd team last night?Thought they put out a decent side seeing they have AFC on Sat
264040066186371073	positive	@MittRomney come on Romney I may not be able to vote from Britain but I COMPLETLEY support you !!! Good Luck !
167262194898182145	positive	WWE #raw should be interesting next week. The Road Dogg returned to WWE at the Royal Rumble and Shawn Michaels is going to be on Raw Monday
261556214624837632	neutral	I'm far too stressed about finishing this essay for tomorrow, so I shall minimise it and play Temple Run. #ProblemSolved
263345345407373312	neutral	Saturday Night Live Jeopardy skits with Will Ferrell >
254805712297943041	positive	Kendrick Perkins led the league for the 4th year in a row in SPM (Scowls per minute) literally laughed out loud
262484216678334464	neutral	My #MUFC XI for Super Sunday: De Gea, Rafa, Rio, Evans, Evra, Clevz, Nani, Young, Roo, Chicha, RVP. What about you?
264047678986518528	positive	Eli manning best 4th quarter QB in the game!
264200538864906240	neutral	I don't want a love like Jonny and June, I want a love like Blake and Miranda.
263813152771276801	negative	Lin picks up a loose ball and just trucks Stuckey. Unfortunately, that's not allowed, to bench with 4th foul as Pistons reclaim lead, 67-65.
261131735209758720	negative	Not sure what im going to be for halloween yet. Sun Shine is just too obvious, Larry Bird is the front runner as of right now.
255696814286729216	neutral	If Cundiff would've made the Field Goal Sunday, I could've been eatin' a free 6in sub at Subway for lunch!
263212085226385408	positive	Me personally don't see Grammy playing AFL again still 28 but i think he'll turn to something else now. Best of luck with what may be next.
264143133313495040	negative	I feel do bad.. My boo Asia bday event maybe cancelled for this Sunday!... I was soooo looking forward to it
256609527783358464	neutral	Dirty Jim had to close that one out. If not, he may have started hearing comparisons to Cundiff in this town.
264213155645890561	neutral	After the Mid Tennessee vs. Western Kentucky game, I hear they're gonna play the 2nd annual Ogalla, Nebraska Snail Chuckin' Pageant.
263622137858912257	neutral	I'm going to Bullet for My Valentine at O2 Academy Glasgow in Glasgow, United Kingdom - Mar 13 http://t.co/WRBbihnV
254268201641312256	neutral	It's Friday and the Soul Train is firmly parked in PRI for the Soul Show on the Radio, C'mon Perth get your requests in for the next hour :)
262052696159309825	neutral	People & Power travels to Egypt to see how the April 6th activists have been faring since Mohamed Morsi's election.
261566453730398208	neutral	Next Tuesday is D2's Chocolate Day! With Halloween right around the corner, this is sure to curb your candy craving: http://t.co/zfr3EylG
264110605730988032	positive	Shit, yeah, it's Thursday, Russell Howards Good News and Celebrity Juice is on
264181656154435585	positive	Pretty good Thursday night with @juliecbirch! If only Rivers would stop sucking so bad! # @ Qualcomm Stadium http://t.co/opLRzq4a
259825309275283456	positive	My Heart is Gold, my Twat is glass, c'mon baby can't ya see? Yes..a glass twat..better known as a "womb with a view" ;D LOL!
264256081998516224	positive	I'm so good at gambling. I just owned Las Vegas. Leaving tomorrow morning for a weekend of dog sitting and homework. Not a bad week.
259037171091132416	neutral	Who's on Google+? We want you to participate in a live Google+ Hangout with AnimalSense next Wed 10/24 at... http://t.co/6uI6vbeY
263987745465192448	negative	I can not change yesterday. I can only make the most to day, and look with hope toward tomorrow. (Anonymous)
259720938365542400	positive	Had a wonderful workshop on Thursday at SAG office with Carol Nadell of Selective Casting. She is such a... http://t.co/lMvxPhsh
264197142246223873	neutral	@sarahjenne 2nd the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and..
263401784637272064	neutral	Why does everyone want to give Eli Manning credit for every win. The truth is Sunday's game should have been a blowout.
260624498787762176	neutral	Charles Dickens may just have been me in another life. #thisisme http://t.co/Jb70qAyi
264175859634679810	positive	Going to Buffalo Wild Wings tomorrow with my life long friend Israel and my brother.. That's what I call a good night. #KnicksNation
264178691364495360	positive	7:15pm tomorrow night I have a date with Denzel! #Flight I can't wait!
251751315477258241	positive	Apple CEO apologizes for error-ridden new map app - Apple CEO Tim Cook apologized Friday for the company's erro... http://t.co/BjbXiPIq
264045439119134721	positive	New Die Hard movie coming out Feb 14.. Looks like Bruce Willis is going to be my Valentines date:o)
263968608470843393	positive	I liked a @YouTube video http://t.co/HD89je4i Anonymous - Remember, Remember the 5th of November
261731552520724480	positive	Hello man in pointy, multicoloured, snake skin cowboy boots, a suit and Axl Rose's hair, you've made my Friday heart even happier.
264164039842742273	neutral	REAL America will stand up for itself on Tuesday and make it count. Mitt is ready to lead us out of our Jimmy Carter funk we're in
263459950930567169	neutral	@LanceFischel5 Dana asked when Chael started his job with FOX and Chael response was Oct 1st on FUEL TV
226499790366720000	neutral	Hmm, I think I am living the movie Ground Hog Day, Grandma Jan and Isaac are back again this weekend
260867954479083521	positive	Me; 'ill bring your birthday card in on Friday' Kane; 'aw really? It's the thought that counts I'd prefer a tv' Twat
262815040963493888	neutral	NFL News: New York Giants: Game-by-Game Predictions for the 2nd Half of the Season http://t.co/athFE77c #Football #NFL #NFCEast
264184542305345537	positive	Gotta go see Flight tomorrow Denzel is the greatest actor ever
258662254441009155	negative	@yvettenbrown Damn, I just got Cougar Town cupcakes and was going to bring them tomorrow to share. I *shouldn't* eat all 12 alone...
252136824963739648	neutral	#ladsontour mon the boys !!!!!!!!!!!!!!!!!!!!! theres only 1 thing missin #BANJOOOOOOOOOOOOOOOOOO how NOOOOOOOOO
262905551233613824	neutral	##$$## Black Friday Deals Olympus OM-D E-M5 16MP Live MOS Interchangeable Lens Camera with 3.0-Inch Tilting OLED Tou... http://t.co/LJDqpdlX
263507092227383296	negative	Kobe in the 4th is like Eli Manning. #Beware
263995720112160768	neutral	Wednesday and Thursdays will be a struggle at work once the Champions League resumes *GMT +1*
263893912748425216	neutral	Also need to be at least accredated in ACT or REBT before the end of 4th yr.
259824135759360002	negative	If one more commentator references how "smart" the Dook players are, I may just turn this mess off. #overratededucation #dook
264165424617365504	neutral	Played Dishonored (360), Darksiders 2 (360) and Mass Effect 3 (360) in the last 24 hours. http://t.co/sJGYXZsG
250063565451579393	negative	Scariest man alive. Kendrick Perkins is close 2nd "@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice
254355714397597697	positive	@popshifter @YouTube Just whip it baby, whip it all night (welcome to Soul Train fandom; may you never leave)
264200988636880896	neutral	Chargers may go 8-8 but that will make playoffs in AFC... NFC teams must win 10 games! Fact! @MikeHillESPN @mortreport @Edwerderespn @PTI
264082861076914176	neutral	Late Halloween party next saturday & going as Thriller Michael Jackson, is it to controversial to hold a baby doll too?
264249464389238784	positive	@No1LikeMe_NAC lol I'll be able to do it Saturday.. Or Friday night after the Greek show
263944920878944256	positive	@SWIRV_nation Hellyeaa ahaha, One of the 1st streets on Niggas !
259010331379118081	positive	hahahaha spanish people and Nadal's box all smiling after the break in the 5th set HAHAHAHAHAHA #rewatchingAOfinal
262830233332375553	neutral	Sick Beard: Download Finished: 3rd Rock from the Sun - 5x11 - Dick Puts the 'ID' in Cupid
260133688979898369	negative	Sundays in the Sag is like a Friday in Idaho.....boring as fuck!
264034436419555328	positive	@rinithyme He'll be the Eli Manning of the NBA,they r both 2 of the best 4th quarter players in their sports #Closer #KillerInstinct #Splapa
263759101669023744	neutral	On Monday I go back to my old job for the fourth time. My life is the Groundhog Day movie.
263432103436365825	positive	If the Steelers play as good as they did Sunday I say keep the Bee uniforms on all the way to the Superbowl #steelers
263194127913607168	neutral	Harry Redknapp is being heavily linked with the position as Blackburn manager today. However, QPR may have begun courting him already...
262896420992991232	positive	yo I'm excited for Royal Rumble might book that Monday off work so I can watch it
232867712064442368	positive	Procrastinating. I need to get ready for the 6th district Chicago Police Rally Against Violence. Chi-town cheer will be performing. King dr.
251703255044857856	negative	Will you have lunch with me tomorrow night?-random hoe that's hitting on Castle "NOOOOOOOOO"-Beckett
247347708900286465	positive	@nickjonas Happy 20TH Birthday Nick J! Hope it's one of the best! You've accomplished so much already... And so much more to come. LOVE YOU!
244634790576414720	positive	#factsaboutme When I was born. On that day , it was the 2nd day of Chinese New Year. Immediately , i gotten lots of redpacket :D
259528581938544640	negative	Work almost over with then these negros won't see my face till Monday night!
262268094586703872	positive	I'll be doing the Senior Bowl fun run with my niece next Saturday
262052118314237952	neutral	Monta Ellis / Ellis had just two points on 1-of-11 shooting on Friday against http://t.co/sGCw3dOK #nba
255983114126520320	neutral	If any Baltimore team mascots come up missing 1st person of interest should be Billy Cundiff! Or the Redskins mascot is taken blame him!
263477931916021760	neutral	I want to go to Chapel Hill tomorrow for Halloween!
263402254655164416	neutral	NO YOUTH tomorrow. Come to Fall Festival. Also, this Sunday High School will attend main service with the adults for Super Sunday!
264094708320595968	positive	I hope I can get a ticket to the #1D concert in Belgium!!!You can't order them till Saturday!Pfff...:s
262585396666458113	neutral	Low-fat Oasis - Edmonton Sun: Low-fat OasisEdmonton SunPoor Noel Gallagher -- up there all alone with his new ba... http://t.co/z5dpTxD4
264180809886478336	negative	3rd and goal at the 1 and Rivers throws a int. terrible pass by Rivers . Bad decisions cost u games. Geez half time Sd 10-3
241095680922353664	positive	Egypt's Morsi gets red carpet welcome in Iran: TEHRAN, Aug 29: Egypt's Mohamed Morsi is in Iran for the first visit... http://t.co/LG2oLqrs
262110858660941824	neutral	I need a shower and to start getting ready but I'm just sat in bed blogging and watching Celebrity Juice
263513642866200576	positive	@marissssyy we have Melbourne cup, woop thats a fab horse racing day & we have Christmas, Easter, good Friday, Australia day, idk heaps haha
264032758681178112	negative	@matt02392 is on the radio instead. MT @WaterlooRd: It's the first week without any Waterloo Road. Going to be a boring Thursday.
249906355815714818	positive	Ground hog day is such a good film, Sunday is for food and films #sunday
263807158368477185	positive	If Seattle and Portland were knit together and covered by the California sun, you'd have San Fran. Kinda love it.
262352609665482752	neutral	Estou ouvindo Brown Eyes Live @ Friday Show with Jonathan Ross - Lady Gaga http://t.co/Qw1nmduy via @lastfm
263995474636312576	negative	Niggas was really fighting at the gas station  Sat night tho
255514090754146305	neutral	@fueltv @danaehite what about Holland?! 'Countdown to UFC 153: Silva vs. Bonnar' debuts Tuesday on FUEL TV http://t.co/tt9h3Pz4
263164621064650752	negative	Hmmm... it occurs to me that I haven't received a residual check in nearly a year now. I think I should email SAG tomorrow.
264117031207571456	neutral	BUENOS AIRES--Argentina late Wednesday approved a law to lower the legal voting age to 16 in a move that could s ...  http://t.co/Q71JyuG3
263202753055182848	positive	Apple's increasing "skeumorphism" - the wood and leather effects - Tim Cook canned Scott Forstall http://t.co/6Hs47TwZ no more dodgy effects
261270806305312768	neutral	#.:Aubig Black Leather Camera Case Bag Pouch Case with Strap for Olympus OM-D OMD EM5 E-M5 Cyber Monday Deals http://t.co/1UmT7aPM
261452323686072322	negative	@RaggyRach next Wednesday going to the Disney one. No chance Avril will go to the universal night #wimp
261536737497583616	neutral	Man, I am going to change my vote based on Axl Rose's opinion said no one ever.  Politico: C'MON MAN http://t.co/dlL3JJUO
262981157849821184	neutral	@Corrreen Bullet for My Valentine next year?  Do you still want to go see them? Presale starts tomorrow morning!
264207505335394305	positive	@AllieJayHey I hope all your loved ones back in Maryland are okay! I didn't see you, Wednesday. :)
263916267776389120	positive	Yay Bruno Mars is coming out with a new album on December 11th.(; I MUST HAVE IT!!
212482020260052992	positive	I'm Like.. Why the fuck "Happy Valentines Day" is trending on the 12th of June? but anyways, I just knew that it is celebrated in Brasil. Xx
264191178113708034	neutral	@ImmortalTech Dublin this Saturday... Gotta get on the Guinness!!
259484418043953152	positive	Lady boner from Channing Tatum in the Vow right now and the fact that I get McDonald's breakfast tomorrow with @megnoel5250 #winning
260593223708323841	negative	Being addicted to temple Run may be the worst thing that's happened to me haha.
257055717360553984	neutral	on Thursday, as Britney Spears, Jennifer Hudson, Halle Berry and others paid tribute to the singer at the Nokia Theatre in Los Angeles.
251910520242843649	neutral	#EndOfWatch with @KJC_4 ,Six Flags in the am,Then UFC on Fuel TV,Waffle House late at night w/ Z, Church&Ultimate on Sunday, #HeckYeah
264180595557539841	negative	@justinbieber is gonna be in Louisville, Kentucky tomorrow & I can't go to the show. I guess I'll just sit and listen to his music & pretend
234318200240754688	neutral	#Loanwatch: Ben Amos (Hull City) into extra time 1-1, in the 1st round of the League Cup.
263938554051305472	neutral	Michael Jackson Bad 25 will air November 22 on ABC. Make sure you watch it! :) http://t.co/5NNp9b8Q
260207838461296640	positive	@Bryn2renner forget about Dook now we own that series anyways!  let's "Beat State" this saturday as we continue on to a succesful season.
262879848740057088	neutral	FIFA is weird sometimes: You may remember the FIFA 12 video where Andy Carroll starting trying to hump Iker Casi... http://t.co/lUER7uCj
249903873509191680	negative	@TheAmazingSalah You're saying perseverance in all instances. That doesn't mean #OccupyAUC is equivalent to 25 Jan revolution. see the diff?
264223454641913856	positive	Long drive too Kentucky tomorrow hopefully gonna get the big buck we caught on cam, at least we got @ChaseRiceMusic playing in the Chevy! <3
264078591355138048	positive	Looking forward to seeing the Illegal Eagles at Dorking tomorrow night with Lin & Amigo. Best Eagles tribute band around. #illegaleagles
212634444958404608	positive	@christoferdrew Happy Valentine's day my love.. November is coming <3
264074031135875073	neutral	Anonymous asked: Would we have a chance at seeing you for topless Tuesday? http://t.co/UK8xRlos
263889136757379072	positive	Pakistan approves liberalised visa accord with India - Islamabad, Nov 1 (IANS) Pakistan has approved a liberalised v... http://t.co/EdcJEZaO
256411078899159040	negative	Fabio Capello (Russia's head-coach) wishes Cristiano's injury was more serious. (Russia will play against Portugal tomorrow in the WCQ)
264034176049741824	neutral	Hey Nevada tweeps remember TOMORROW is the last day for EARLY VOTING!  Ready, Set & Vote! #JustDoIt!
264123783458197504	neutral	@At_One I'll be in Poland but back Sunday eve, catch you then!
244531843028901888	neutral	Observers from UN, EU, CW, send to CoNi , according to this observers what the Maldivian have seen live and on TVs on 7 feb are day dream,
262061470446133248	negative	FUCK Halloween. Fuck thanksgiving. Fuck my birthday. Fuck Christmas, the New Year, Valentines, St. Patrick's, April fools. Fuck all of that.
260510516986904576	positive	Going to the GRAMMYS First entertainment law breakfast here in NYC tomorrow! I'm so excited. One step closer...
263877612898775040	positive	@Zararugosa Good morning Becky. Hope all's well, may you all have a good day
264225872226181120	neutral	Amazon has opened an online store for Black Friday 22 days before the shopping event is scheduled to take place. http://t.co/3E1XyRnx
264184818630262784	neutral	I may have done a dumb thing, but it's out there now. My new, long term goal: The Challenge  http://t.co/VcxvMcOy
262149399956844545	negative	I think I may be the only person around not excited that Beyonce is the half time performer for the Superbowl.
259499296523689984	neutral	Chicago: Go see @TiffanyJ_Curtis:  #lovesgotaholdonme #Sat October 27th 7p at the #HaroldWashingonCulCntr 47th & King Dr.
264029478580260864	positive	@Strombo Happy Thursday! Enjoyed the show so much last night watched 4x. #Thankyoutimeshifting!! Have a great day my Greek!
263261807177789440	neutral	A three-month-old boy was found abandoned at a platform of the Chhatrapati Shivaji Terminus (CST) on Saturday night. http://t.co/qffIfZNN
263698581440040960	neutral	highlight of monday was chucking a mattress down the stairs which hit eleanor around the face, causing her to fall down the stairs
264227710480564224	negative	The fact that I have no plans tomorrow night & it's my last night in FL for a min <<<<<<
262607686540095488	neutral	Boogie song of the day...Oh Ricky Martin: Que Mas Da Happy Sunday 2 everyone recovering from Halloween party hangovers https://t.co/JenBt7uJ
245558175561048064	positive	Loved the hair style from Friday's Jason Wu #NYFW show? We're giving you the step-by-step to recreate the look http://t.co/ToqV0jJC
259586844138815489	neutral	Sad to say #knutsfordlitfest nearly at an end. Fantastic event last night with Michael Portillo. Last event tomorrow with Charles Dickens.
263330648817803266	positive	@NoHeroesHere Glad you do. I think he may even be the next Spurs player to leave for a really big club. Before Bale possibly.
264241159486976000	neutral	@clownpeople Yeah your game against The Ravens was a Thursday night game. Im sure you will pull for The Giants these next 2 games
264203349757394945	positive	Just landed in Las Vegas!!! So excited to start canvassing for Obama tomorrow with @schuy_g and @Kimbemo! :) #GetOutTheVote
263238987597107201	neutral	@echelleprakash 1st its like Imma play Headlock, and then Safe and Sound, and now you gonna play All Star. hmmmm
260104370232889345	neutral	#Redskins defenders Stephen Bowen, Barry Cofield and Rob Jackson swarm Manning on 1st down! Cofield and Jackson credited with SACK! #HTTR
262975765036011520	neutral	@cabri @johnytyh Close early on Thanksgiving Eve. Decorate like the Dickens. Thanksgiving Day OFF! Boom. Store all Christmas for Friday.
264206000930816000	positive	Dad: what are you going to do in Athens tomorrow? Me: Nothing. Dad: Oh. Ok. Have fun.  I like my Father.
264110168906813440	negative	Don't be surprised if we end up waiting until November 16th to find out who the next POTUS is... #OhioProvisionalBallot http://t.co/VYsdhBFF
263897283618287617	negative	Rugby tonight and it's like freezing omg I may die
255886946117758977	neutral	No wonder @TreySongz coming here the 21st of Nov cause he got Soul Train the 25th
264166045626015744	neutral	you going to rugby practice on sunday #somethingISayAlot
264088819266101249	positive	@sophietump results live at 10pm on Channel 4. If you have 4 Music its on there from 9.45. Lets get tanked up tomorrow either way!
264211285619662848	positive	Asia stocks mostly up on US, China data: Asian stock markets advanced Friday as a batch of upbeat economic data from the U.S. and Chi...
264167911315357696	positive	Breaking Dawn is coming out on the 16th , yayyy
250596219481620480	neutral	Dive deep into the worlds of Stefan Struve and Stipe Miocic leading to their Fuel TV main event this Saturday. http://t.co/8gnNmLPb
259815597368553474	neutral	I'm pretty sure Bill O'Brien has gone for it on 4th down more in one season than Paterno did his entire career.
264235520148791296	neutral	Got my tix to Victory Rally w/ Mitt, Ann & the GOP team at Fiddler's Green on Saturday. Should be a monster hoot.
257971515776176129	neutral	The painting project continues today and is to be completed on Nov 10 and 17. Please join Coni in partnering to give back to the community.
256901565561057281	positive	Celebrate the Chinese New Year in #Shanghai (around February) and see a dragon dance during the Spring Festival! Amazing experience!
261820977669890049	negative	Disappointing to see the UK Govt issueing reassuring messages to Tehran http://t.co/FEePWqPh Maybe they were influenced by @Nigel_Farage :)
263475218968883200	neutral	If anyone wants to go to the duke game Saturday with the kershaw county Clemson club please inbox me!
259200444516159488	neutral	Heavy rain over parts of NE. Some showers in CNY. Any sun? How about the weekend? Your forecast FIRST at 4am on NBC-3! http://t.co/gwxw8wCH
263328636923441152	neutral	##$$## Black Friday Deals Olympus OM-D E-M5 Digital Camera - Black - with Olympus 12-50mm f/3.5-5.6 EZ Zoom Lens - B... http://t.co/VOfimBa8
260166994014384128	positive	@Roanmair You beat them 5-1 in the San Siro but Terry Henrys 3rd goal is world class. #NeverMindPires!
264228302347190272	negative	Niggas is goin die on December 26th when them foams come out .. lol rs .. niggas goin rob you & be like "da shoes or ya life nigga" lol
258278900847738880	neutral	More footage from the studio where Bullet For My Valentine just finished up recording their upcoming 4th album.... http://t.co/4vQzLSQh
264169560050106368	negative	just bought my 1st Heineken beer in Las Vegas.  ps I've lived here for 5 yrs ~what took me so long! http://t.co/WxVoBdek
260627126741512192	neutral	20 June 2012, out European Tour party drove the fabulous road from Davos to Stelvio. This is the last little bit... http://t.co/h1ZCINcf
263033339252981760	neutral	Join us THIS THURSDAY for the Introduction to our Dramatic Reading of Charles Dickens's A Christmas Carol. 11/1 6-7pm.
264125293843853312	positive	@thementalistcbs Can't wait for the new series, starts on Sunday over here in Britain, #redjohn
264160982186733569	positive	Published a new blog entry November 18 - "Otherwise Known as Sheila the Great" in Art in the County. http://t.co/zkZFOhfm
217031985107963904	positive	Dr. Mohamed Morsi announced as Egypt's first elected President after the glorious 25th of Jan Revolution. Congratulations
263252405561487360	positive	Northern Lights Sale on Thursday; great pedigrees all the way through the catalogue! Genomics the full packages! View catalogue online!
255732290246815744	positive	Billy Cundiff may be leaving Washington.  Hopefully he won't miss the door on the way out.
229689555350089729	positive	I THINK Bowen and Cofield will be better in 2nd yr, and hope Jenkins will be as good as he look last preseason, but those are unhatched eggs
261130606967152640	neutral	Just added a Google+ Hangout to the schedule--see YOU on November 21?! Details here: http://t.co/uMZmyC4l
262190619953356800	positive	@PurpleEndorphin: I WANT TANG JUN FOR CHRISTMAS. I want him on Valentines as well!!!
264070267867906050	neutral	@PullingLinemen I'm amazed you keep coming up with new names for the league. May want to consider formatting Phil's GOTW though.
256769689361997824	neutral	We're playing with Jim White on Tuesday! Static on the Radio por favor? http://t.co/C8E8JIct via @byt @jamminjava @JimSuperwhite #DCSHOWS
264216696213090306	neutral	tomorrow gonna be hell yall. though, i am going to the golden modes in chapel hill!
264135058733006848	positive	Uh football boys... win tomorrow so we can run it in Becky's face that she wasn't there.
264142833626279937	neutral	http://t.co/6PIGwai1 I just voted for 1ST LADY to be on Coast 2 Coast Mixtape 224 Hosted by Kendrick Lamar! @messengerlady7
255622566180421632	negative	News Release 09 October 2012  Customers of the Negros sub-grid experienced a partial outage today at 5:45PM (cont) http://t.co/TLekrZox
256605494481936386	neutral	Look #Steelers fans I know you may be upset about Suisham missing that kick. Just know that I heard a guy named Billy Cundiff is available.
263771608206950400	neutral	Oh, and for those still fellating Harry Redknapp, we went out in the 3rd round against Stoke last season. Remember that?
263953657983291392	negative	I do worry about the mentality of the average tweeter when I see Jeremy Kyle, and "Christmas" trending on November 1st...
263610308587827201	positive	@DiscoveryUK #Halloween Good .. And who is the 3rd? Valentine's day? Or ?
264048475182882816	negative	@MostDumbestLaws: A betrayed wife is legally allowed to kill her adulterous husband, but may only do so with her bare hands. (Hong Kong)
264117710437351424	positive	Russell Howard, then Cuckoo, then Celebrity Juice, then Family Guy, Thursday night is the best night for comedy
256978417193467904	neutral	A round-up of Friday's World Cup qualifiers as Fabio Capello's Russia beat Portugal and Sweden edge past the Faroes
263521583929376768	negative	@PYaghoobians So? They put Tebow in the top 100 and a fucking fullback in the top 100.  BTW Ray Lewis was 3rd on the overrated thing. Yup...
261899405249110017	positive	hey @kcrw members, did you miss your shot at Leonard Cohen tix this morning on @mbeKCRW? @anne_litt will have more for you on Sunday!
262601342965673985	neutral	@_witnessMyrise uhmmm are you sure ? Cuz Groundhog Day isn't til like February or march lol
259655676547182592	neutral	The ambition of Nadal, the knees of Ena Sharples and the liver of George Best. My recipe for Saturday tennis. #5-7 5-7
261271791769636864	positive	Gonna ride the Love Train tomorrow..dig it ...Soul Train...Ojays. .bad ass...do it... https://t.co/H6BwziP3
261971302288601088	positive	I wish I was out MD I wanna bear on Negros shit is fun , going out Sunday to Ross snighter Sunday Finna pop off on TWL
